IRALCFY,IRMJFY,IRCIGFM,IRSMKLSS30N,IRALCFM,IRMJFM,IRCIGAGE,IRSMKLSSTRY,IRALCAGE,IRMJAGE,MRJFLAG,ALCFLAG,TOBFLAG,ALCYDAYS,MRJYDAYS,ALCMDAYS,MRJMDAYS,CIGMDAYS,SMKLSMDAYS,SCHFELT,TCHGJOB,AVGGRADE,STNDSCIG,STNDSMJ,STNDALC,STNDDNK,PARCHKHW,PARHLPHW,PRCHORE2,PRLMTTV2,PARLMTSN,PRGDJOB2,PRPROUD2,ARGUPAR,YOFIGHT2,YOGRPFT2,YOHGUN2,YOSELL2,YOSTOLE2,YOATTAK2,PRPKCIG2,PRMJEVR2,PRMJMO,PRALDLY2,YFLPKCG2,YFLTMRJ2,YFLMJMO,YFLADLY2,FRDPCIG2,FRDMEVR2,FRDMJMON,FRDADLY2,TALKPROB,PRTALK3,PRBSOLV2,PREVIOL2,PRVDRGO2,GRPCNSL2,PREGPGM2,YTHACT2,DRPRVME3,ANYEDUC3,RLGATTD,RLGIMPT,RLGDCSN,RLGFRND,IRSEX,NEWRACE2,HEALTH2,EDUSCHLGO,EDUSCHGRD2,EDUSKPCOM,IMOTHER,IFATHER,INCOME,GOVTPROG,POVERTY3,PDEN10,COUTYP4
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,NA,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,99,99,1,1,2,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,3,2,1,3,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,5,1,1,6,0,1,1,4,2,3,1,1
991,9,91,91,91,2,991,991,991,15,1,0,0,6,1,5,1,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,4,1,6,0,1,2,2,1,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,4,2,1,5,2,1,1,2,1,1,2,2
20,991,91,91,93,91,991,991,14,991,0,1,0,2,6,5,5,6,5,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,3,1,6,0,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,4,0,1,1,2,1,2,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,3,1,3,5,1,1,4,2,3,1,1
991,208,93,91,91,20,16,991,991,16,1,0,1,6,4,5,4,6,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,97,98,98,1,1,4,1,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,NA,NA,2,2,2,3,1,3,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,0,1,2,2,1,1,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,7,2,1,7,15,1,1,4,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,1,2,1,1,NA,1,2,1,1,NA,2,2,1,1,2,2,2,2,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,2,2,2,2,2,1,NA,1,1,NA,2,7,3,97,98,98,2,1,1,2,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,NA,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,1,2,1,4,94,1,1,2,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,NA,2,2,2,2,2,1,2,2,NA,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,3,0,1,1,4,2,3,1,1
993,4,91,91,93,93,991,991,15,14,1,1,0,6,1,5,5,6,5,1,2,2,NA,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,6,3,1,9,99,2,1,2,1,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,7,3,1,4,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,3,1,3,0,2,1,1,1,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,2,1,6,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,7,1,1,3,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,NA,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,7,3,1,6,99,1,1,2,1,2,2,2
991,21,91,91,91,93,991,991,991,16,1,0,0,6,2,5,5,6,5,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,3,1,7,0,1,1,3,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,6,9,1,2,2,1,1,1,1
84,260,11,91,5,5,10,991,8,12,1,1,1,3,4,2,2,3,5,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,6,4,1,4,99,1,1,2,2,1,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,6,0,1,1,2,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,4,0,1,1,4,1,2,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,6,1,1,7,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,5,0,1,2,2,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,2,2,2,2,2,1,1,2,2,2,2,1,5,2,1,3,0,1,1,3,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,6,1,1,1,3,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,NA,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,6,1,1,7,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,3,1,3,0,2,1,1,2,1,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,NA,2,2,2,NA,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,7,1,1,6,0,1,2,1,1,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,1,5,0,1,1,4,2,3,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,7,2,1,5,3,2,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,7,2,1,6,0,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,7,3,1,3,4,1,2,1,1,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,3,1,4,99,1,1,2,2,1,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,6,99,1,1,4,1,3,2,2
2,991,91,91,1,91,991,991,14,991,0,1,0,1,6,1,5,6,5,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,7,1,1,5,0,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,7,3,1,6,0,2,2,1,2,1,2,2
3,991,91,91,93,91,991,991,14,991,0,1,0,1,6,5,5,6,5,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,5,5,1,2,2,1,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,5,1,2,99,99,1,1,2,2,2,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,99,99,2,1,2,1,2,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,7,1,1,2,0,1,1,4,2,3,1,1
12,12,91,91,3,1,991,991,6,11,1,1,0,2,2,2,1,6,5,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,3,0,1,2,3,2,3,2,2
1,991,91,91,93,91,991,991,12,991,0,1,0,1,6,5,5,6,5,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,1,3,99,1,1,4,2,3,3,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,7,2,1,6,99,1,1,2,2,2,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,3,3,1,4,0,1,2,2,1,1,1,1
993,991,91,91,93,91,991,991,16,991,0,1,0,6,6,5,5,6,5,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,6,2,1,7,0,1,2,2,2,2,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,6,2,1,2,0,2,2,2,1,2,3,3
991,991,93,91,91,91,14,991,991,991,0,0,1,6,6,5,5,6,5,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,7,0,1,1,4,2,3,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,1,4,99,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,NA,2,2,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,7,0,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,NA,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,NA,NA,2,2,1,1,2,1,3,0,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,1,2,1,7,1,1,4,2,1,2,3,2,3,1,1
90,991,93,91,10,91,16,991,16,991,0,1,1,3,6,3,5,6,5,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,4,2,99,99,1,1,4,1,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,3,1,3,94,1,2,1,1,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,NA,NA,NA,NA,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,NA,NA,1,2,1,7,2,1,2,94,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,3,0,1,2,2,1,2,3,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,NA,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,7,3,1,2,0,1,1,2,2,1,1,1
1,6,91,91,93,93,991,991,16,15,1,1,0,1,1,5,5,6,5,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,7,1,1,7,4,1,1,1,1,1,2,2
3,1,91,91,93,93,991,991,17,13,1,1,1,1,1,5,5,6,5,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,7,0,1,1,3,2,2,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,8,0,1,2,2,1,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,6,1,1,7,0,2,1,4,1,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,NA,2,1,2,2,1,1,NA,NA,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,3,1,4,0,1,1,1,1,1,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,3,1,5,0,1,1,3,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,7,2,1,6,0,1,1,3,1,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,7,3,1,4,2,1,1,3,2,3,1,1
24,20,91,91,3,2,991,991,15,16,1,1,0,2,2,2,1,6,5,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,7,0,1,1,4,1,3,2,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,NA,1,1,1,2,5,2,1,4,0,1,2,3,2,2,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,9,99,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,5,0,1,1,4,2,3,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,3,1,5,97,1,1,2,1,1,3,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,4,0,1,2,2,1,2,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,5,2,1,6,99,1,1,3,2,3,2,2
991,260,91,91,91,7,991,991,991,12,1,0,0,6,4,5,3,6,5,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,7,3,1,7,0,1,1,1,2,1,2,2
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,1,4,99,1,1,4,2,3,1,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,6,3,1,5,0,1,2,2,2,2,2,1
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,6,99,1,1,4,2,3,3,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,6,0,1,2,2,1,2,2,3
991,991,91,91,91,91,991,991,991,991,0,0,0,6,6,5,5,6,5,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,1,7,3,1,2,0,1,1,3,2,3,1,1
12,991,91,91,1,91,991,991,16,991,0,1,0,2,6,1,5,6,5,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,7,2,1,8,0,1,2,3,2,3,1,1
